"muni10_id";"cd_geocodm";"id_ibge";"id_snis";"ID_SNIS2";"ID_IBGE2";"ID_SNIS3";"MUNICIP1";"MUNICIP2";"UF";"REGIAO";"CENTRX";"CENTRY";"RENDAPIT";"GINI";"PIB";"IDH";"ag001";"ag020";"ag022";"ge012";"CONSUMO1";"DOMICIL";"REDE";"PROPREDE"
"1062";"3204302";"3204302";"320430";"320430";3204302;320430;"PRESIDENTE KENNEDY";"Presidente Kennedy";"ES";3;-41,0725;-21,1431;408,37;0,5;141580,02;0,67;2456;123,09;856;10314;11,93;3301;1930;0,584671312
"397";"4115853";"4115853";"411585";"411585";4115853;411585;"MERCEDES";"Mercedes";"PR";4;-54,1869;-24,4335;645,39;0,42;57926,39;0,82;3569;167;1428;5046;33,1;1615;1313;0,813003096
"180";"5004601";"5004601";"500460";"500460";5004601;500460;"ITAQUIRA";"Itaquira";"MS";5;-54,1192;-23,3411;430,19;0,53;120107,86;0,71;7577;324;2406;18614;17,41;4628;2699;0,583189283
"367";"5200506";"5200506";"520050";"520050";5200506;520050;"ALONDIA";"Alondia";"GO";5;-49,4654;-17,6934;588,93;0,45;9406,34;0,74;1764;62,41;702;2051;30,43;800;668;0,835
"339";"4111407";"4111407";"411140";"411140";4111407;411140;"IVA";"Iva";"PR";4;-50,8599;-24,9872;463,98;0,51;96388,63;0,7;6152;174,56;1842;12815;13,62;3746;2194;0,585691404
"243";"4104600";"4104600";"410460";"410460";4104600;410460;"CAPITO LENIDAS MARQUES";"Capito Lenidas Marques";"PR";4;-53,593;-25,4703;666,88;0,46;487893,06;0,75;11897;418,51;3838;14970;27,96;4771;3718;0,779291553
"539";"4126306";"4126306";"412630";"412630";4126306;412630;"SENGS";"Sengs";"PR";4;-49,4565;-24,2487;443,4;0,52;178249,89;0,72;15342;533,16;4692;18414;28,95;5610;4497;0,801604278
"1896";"3515129";"3515129";"351512";"351512";3515129;351512;"EMILIANPOLIS";"Emilianpolis";"SP";3;-51,4721;-21,8015;581,31;0,39;20892,07;0,75;2462;122,7;873;3020;40,63;1016;849;0,835629921
"265";"4106555";"4106555";"410655";"410655";4106555;410655;"CORUMBATA DO SUL";"Corumbata do Sul";"PR";4;-52,1421;-24,1237;406,62;0,42;30562,67;0,68;2241;83,66;781;4002;20,9;1310;767;0,585496183
"436";"5206909";"5206909";"520690";"520690";5206909;520690;"DAVINPOLIS";"Davinpolis";"GO";5;-47,5659;-18,1176;622,16;0,4;13393,82;0,73;1398;51,92;628;2056;25,25;765;510;0,666666667
"696";"3107703";"3107703";"310770";"310770";3107703;310770;"BOM JESUS DO AMPARO";"Bom Jesus do Amparo";"MG";3;-43,4686;-19,7177;468,18;0,46;26545,28;0,71;2516;121,56;1025;5491;22,14;1581;928;0,586970272
"1085";"3140704";"3140704";"314070";"314070";3140704;314070;"MATEUS LEME";"Mateus Leme";"MG";3;-44,4372;-20,0275;555,48;0,51;257687,74;0,75;24679;992,96;7675;27856;35,65;8562;7150;0,83508526
"1866";"3512506";"3512506";"351250";"351250";3512506;351250;"COROADOS";"Coroados";"SP";3;-50,3034;-21,3757;636,8;0,39;62267,77;0,8;4557;234,1;1513;5238;44,69;1697;1388;0,817913966
"633";"3101805";"3101805";"310180";"310180";3101805;310180;"ALPERCATA";"Alpercata";"MG";3;-42,0192;-18,9837;375,37;0,48;31146,87;0,7;5660;213,19;1816;7172;29,73;2210;1655;0,748868778
"1065";"3139102";"3139102";"313910";"313910";3139102;313910;"MADRE DE DEUS DE MINAS";"Madre de Deus de Minas";"MG";3;-44,3321;-21,485;497,2;0,52;29394,49;0,73;3732;148,73;1480;4904;30,33;1515;1248;0,823762376
"260";"4106209";"4106209";"410620";"410620";4106209;410620;"CONTENDA";"Contenda";"PR";4;-49,5261;-25,7191;608,21;0,48;105332,56;0,76;10686;334,74;3143;15891;21,06;4681;3062;0,654133732
"251";"2402402";"2402402";"240240";"240240";2402402;240240;"CARNABA DOS DANTAS";"Carnaba dos Dantas";"RN";2;-36,5485;-6,5533;386,99;0,41;18840,94;0,74;5139;62,68;528;7429;8,44;2244;1706;0,760249554
"1075";"4310405";"4310405";"431040";"431040";4310405;431040;"INDEPENDNCIA";"Independncia";"RS";4;-54,1804;-27,9016;658,3;0,49;79188,82;0,79;3606;129;1222;6618;19,49;2258;1623;0,718777679
"2217";"3543709";"3543709";"354370";"354370";3543709;354370;"RINCO";"Rinco";"SP";3;-48,0323;-21,5939;621,47;0,45;133661,07;0,78;8470;612,2;2735;10414;58,79;3115;2571;0,825361156
"1537";"3304706";"3304706";"330470";"330470";3304706;330470;"SANTO ANTNIO DE PDUA";"Santo Antnio de Pdua";"";3;-42,1927;-21,5559;645,02;0,52;NA;NA;NA;NA;NA;NA;NA;13514;10957;0,810788812
"1524";"3304003";"3304003";"330400";"330400";3304003;330400;"PIRA";"Pira";"RJ";3;-43,9045;-22,6339;625,68;0,54;1326626,77;0,78;25933;1531;7066;26314;58,18;7948;6543;0,823225969
"1029";"3202207";"3202207";"320220";"320220";3202207;320220;"FUNDO";"Fundo";"ES";3;-40,3556;-19,9687;642,09;0,5;131239,13;0,75;10135;535,28;3539;17025;31,44;5319;4323;0,812746757
"1498";"3302056";"3302056";"330205";"330205";3302056;330205;"ITALVA";"Italva";"RJ";3;-41,6537;-21,4241;588,08;0,48;68753,95;0,72;11992;461;2264;14063;32,78;4877;4064;0,833299159
"1019";"3135605";"3135605";"313560";"313560";3135605;313560;"JEQUITA";"Jequita";"MG";3;-44,4758;-17,2099;342,69;0,48;30863,64;0,71;5504;191,08;1956;8005;23,87;2454;1715;0,698859006
"253";"5103361";"5103361";"510336";"510336";5103361;510336;"CONQUISTA D'OESTE";"Conquista D'Oeste";"MT";5;-59,3315;-14,6362;627,22;0,49;23364,79;0;2471;NA;NA;3385;NA;1015;684;0,673891626
"1455";"3171105";"3171105";"317110";"317110";3171105;317110;"VERSSIMO";"Verssimo";"MG";3;-48,3409;-19,6025;516,83;0,5;53697,17;0,78;2037;109,57;733;3483;31,46;1101;662;0,601271571
"1413";"3168051";"3168051";"316805";"316805";3168051;316805;"TAPARUBA";"Taparuba";"MG";3;-41,6116;-19,7386;341,32;0,4;11404,14;0,7;1417;104,8;530;3137;33,41;1093;688;0,629460201
"1361";"3163607";"3163607";"316360";"316360";3163607;316360;"SO JOS DO MANTIMENTO";"So Jos do Mantimento";"MG";3;-41,77;-20,0201;345,9;0,49;7017,48;0,68;1449;63,67;562;2592;24,56;788;490;0,621827411
"227";"5101001";"5101001";"510100";"510100";5101001;510100;"ARAGUAIANA";"Araguaiana";"MT";5;-51,8047;-15,1269;503,82;0,44;46600,39;0,74;2189;91;458;3197;28,46;1087;649;0,597056118
"1258";"3155306";"3155306";"315530";"315530";3155306;315530;"RIO MANSO";"Rio Manso";"MG";3;-44,345;-20,2671;535,74;0,44;20387,37;0,71;2810;147,94;1336;5276;28,04;1689;1029;0,609236234
"164";"5003157";"5003157";"500315";"500315";5003157;500315;"CORONEL SAPUCAIA";"Coronel Sapucaia";"MS";5;-55,383;-23,3477;334,8;0,56;58596,7;0,71;10106;225;1862;14064;16;3658;2434;0,665390924
"1238";"3153509";"3153509";"315350";"315350";3153509;315350;"ALTO JEQUITIB";"Alto Jequitib";"MG";3;-41,9488;-20,4372;482,14;0,51;31499,52;0,74;4300;183,68;1630;8318;22,08;2733;1616;0,591291621
"103";"1301902";"1301902";"130190";"130190";1301902;130190;"ITACOATIARA";"Itacoatiara";"AM";1;-58,7773;-3,1746;364,12;0,6;465870,81;0,71;59701;653,94;2406;86839;7,53;19835;14548;0,733450971
"548";"4126900";"4126900";"412690";"412690";4126900;412690;"TAPIRA";"Tapira";"PR";4;-53,1341;-23,3291;577,98;0,43;50715,36;0,73;4169;179,5;1428;5836;30,76;1972;1643;0,8331643
"51";"1707652";"1707652";"170765";"170765";1707652;170765;"FIGUEIRPOLIS";"Figueirpolis";"TO";1;-49,2831;-12,2643;485,06;0,53;21306,28;0,72;3758;156,45;1282;5340;29,3;1734;1027;0,592272203
"1199";"3150109";"3150109";"315010";"315010";3150109;315010;"PIAU";"Piau";"";3;-43,3167;-21,5024;446,12;0,42;NA;NA;NA;NA;NA;NA;NA;938;550;0,586353945
"372";"2311801";"2311801";"231180";"231180";2311801;231180;"RUSSAS";"Russas";"CE";2;-38,1511;-4,843;368,95;0,47;238773,7;0,7;33408;1445;12605;69833;20,69;20411;15080;0,738817304
"876";"3123502";"3123502";"312350";"312350";3123502;312350;"DOURADOQUARA";"Douradoquara";"";3;-47,6044;-18,4374;632,65;0,49;NA;NA;NA;NA;NA;NA;NA;669;456;0,68161435
"434";"5206701";"5206701";"520670";"520670";5206701;520670;"DAMIANPOLIS";"Damianpolis";"GO";5;-46,1911;-14,5561;358,96;0,56;11087,48;0,63;1853;50,07;735;3292;15,21;1044;757;0,725095785
"2231";"3545001";"3545001";"354500";"354500";3545001;354500;"SALESPOLIS";"Salespolis";"SP";3;-45,8426;-23,5802;570,24;0,42;170333,43;0,75;10284;423,5;3287;15635;27,09;4680;2942;0,628632479
"1071";"3139607";"3139607";"313960";"313960";3139607;313960;"MANTENA";"Mantena";"MG";3;-41,0809;-18,6849;471,35;0,52;108105,53;0,72;21258;NA;8235;27111;NA;8946;7264;0,811983009
"895";"3125200";"3125200";"312520";"312520";3125200;312520;"FAMA";"Fama";"MG";3;-45,8142;-21,4653;608,08;0,47;12701,91;0,79;1515;100,7;845;2350;42,85;819;538;0,656898657
"264";"1506807";"1506807";"150680";"150680";1506807;150680;"SANTARM";"Santarm";"PA";1;-55,756;-3,185;398,3;0,59;1048294,05;0,75;149655;NA;11;294580;NA;70015;41361;0,59074484
"1028";"3136504";"3136504";"313650";"313650";3136504;313650;"JORDNIA";"Jordnia";"MG";3;-40,3139;-15,8833;360,95;0,52;25435,61;0,65;7221;244,46;2227;10324;23,68;3005;2186;0,727454243
"378";"4114401";"4114401";"411440";"411440";4114401;411440;"MANGUEIRINHA";"Mangueirinha";"PR";4;-52,2093;-26,0334;599,28;0,58;472119,59;0,75;9363;296,66;2899;17048;17,4;5003;3250;0,649610234
"1993";"3523305";"3523305";"352330";"352330";3523305;352330;"ITARIRI";"Itariri";"SP";3;-47,1281;-24,2927;413,84;0,53;83898,56;0,75;6423;376,5;2573;15471;24,34;4594;3580;0,779277318
"988";"3133006";"3133006";"313300";"313300";3133006;313300;"ITAMONTE";"Itamonte";"MG";3;-44,7577;-22,2893;595,11;0,47;81766;0,79;9612;427,26;3123;14003;30,51;4217;2726;0,646431112
"1337";"3162005";"3162005";"316200";"316200";3162005;316200;"SO GONALO DO SAPUCA";"So Gonalo do Sapuca";"MG";3;-45,5944;-21,911;644,49;0,53;161276,33;0,77;19742;757,25;6227;23906;31,68;7130;5751;0,806591865
"484";"2607604";"2607604";"260760";"260760";2607604;260760;"ILHA DE ITAMARAC";"Ilha de Itamarac";"PE";2;-34,8547;-7,7595;386,44;0,61;62926,01;0,74;26775;107,03;6930;21884;4,89;5402;4085;0,756201407
"697";"3107802";"3107802";"310780";"310780";3107802;310780;"BOM JESUS DO GALHO";"Bom Jesus do Galho";"MG";3;-42,351;-19,7423;357,24;0,5;38280,38;0,66;9677;321,65;2996;15364;20,94;4819;2950;0,612160199
"906";"4301875";"4301875";"430187";"430187";4301875;430187;"BARRA DO QUARA";"Barra do Quara";"RS";4;-57,335;-30,1523;338,19;0,5;124501,19;0,78;2459;74;709;4012;18,44;1212;820;0,676567657
"920";"3127206";"3127206";"312720";"312720";3127206;312720;"FUNILNDIA";"Funilndia";"MG";3;-44,0741;-19,3611;354,11;0,46;13822,79;0,71;2029;143,01;1276;3855;37,1;1149;823;0,716275022
"24";"1703206";"1703206";"170320";"170320";1703206;170320;"BERNARDO SAYO";"Bernardo Sayo";"TO";1;-48,9691;-7,9832;339,25;0,44;15043,19;0,71;2147;98,47;830;4456;22,1;1344;862;0,641369048
"1021";"3135803";"3135803";"313580";"313580";3135803;313580;"JEQUITINHONHA";"Jequitinhonha";"MG";3;-41,083;-16,3888;370,1;0,55;60511,27;0,67;17061;592,84;5209;24131;24,57;7107;5249;0,738567609
"1929";"3517802";"3517802";"351780";"351780";3517802;351780;"GUARAA";"Guaraa";"SP";3;-51,2795;-21,0866;608,4;0,43;159395,87;0,77;6834;401;2564;8435;47,54;2847;2353;0,826484018
"492";"4122701";"4122701";"412270";"412270";4122701;412270;"SABUDIA";"Sabudia";"PR";4;-51,5845;-23,3487;660,39;0,42;77857;0,75;5193;213,17;1618;6096;34,97;1912;1494;0,781380753
"455";"5208905";"5208905";"520890";"520890";5208905;520890;"GOIS";"Gois";"GO";5;-50,2431;-15,847;663,36;0,53;140243,59;0,74;18638;698,5;7361;24727;28,25;8409;6299;0,749078368
"2215";"3543501";"3543501";"354350";"354350";3543501;354350;"RIVERSUL";"Riversul";"SP";3;-49,4477;-23,8468;400,75;0,52;36196,35;0,69;4966;181,3;1696;6163;29,42;2045;1572;0,768704156
"153";"5002100";"5002100";"500210";"500210";5002100;500210;"BELA VISTA";"Bela Vista";"MS";5;-56,5368;-21,9368;596,56;0,62;137738,67;0,76;23063;765;5900;23181;33;6779;5621;0,829178345
"758";"3113206";"3113206";"311320";"311320";3113206;311320;"CARANDA";"Caranda";"MG";3;-43,8447;-20,9966;483,02;0,48;165874,05;0,76;18205;731,95;6442;23346;31,35;6856;5593;0,815781797
"804";"4215505";"4215505";"421550";"421550";4215505;421550;"SANTA CECLIA";"Santa Ceclia";"SC";4;-50,4465;-26,9259;587,01;0,53;199708,7;0,75;14710;352,33;3570;15757;22,36;4651;3863;0,83057407
"1409";"3167707";"3167707";"316770";"316770";3167707;316770;"SOBRLIA";"Sobrlia";"MG";3;-42,1459;-19,2182;339,17;0,49;20030,53;0,69;4046;140,21;1245;5830;24,05;1828;1239;0,677789934
"230";"4103800";"4103800";"410380";"410380";4103800;410380;"CAMBIRA";"Cambira";"PR";4;-51,5674;-23,6303;626,91;0,43;64307,46;0,77;5590;237,3;1839;7236;32,79;2327;1904;0,818220885
"1086";"3140803";"3140803";"314080";"314080";3140803;314080;"MATIAS BARBOSA";"Matias Barbosa";"MG";3;-43,308;-21,871;626,94;0,5;219648,91;0,78;12944;439,37;3626;13435;32,7;4229;3460;0,818160322
"1088";"3140902";"3140902";"314090";"314090";3140902;314090;"MATIP";"Matip";"MG";3;-42,3157;-20,3085;399,14;0,49;87784,57;0,68;13832;464,19;4036;17639;26,32;5018;3848;0,766839378
"1068";"3139300";"3139300";"313930";"313930";3139300;313930;"MANGA";"Manga";"MG";3;-44,0925;-14,6481;386,07;0,69;68900,61;0,6;13848;467,12;3893;19813;23,58;5116;3862;0,75488663
"583";"5220504";"5220504";"522050";"522050";5220504;522050;"SERRANPOLIS";"Serranpolis";"GO";5;-52,2119;-18,2246;659,01;0,49;97551,37;0,74;5534;229,41;2020;7481;30,67;2423;1774;0,732150227
"1280";"3157278";"3157278";"315727";"315727";3157278;315727;"SANTA BRBARA DO MONTE VER";"Santa Brbara do Monte Ver";"";3;-43,6945;-21,9639;338,3;0,52;NA;NA;NA;NA;NA;NA;NA;944;614;0,650423729
"1990";"3523008";"3523008";"352300";"352300";3523008;352300;"ITAPURA";"Itapura";"";3;-51,4406;-20,5951;528,71;0,48;NA;NA;NA;NA;NA;NA;NA;1350;1118;0,828148148
"662";"3104403";"3104403";"310440";"310440";3104403;310440;"ARGIRITA";"Argirita";"MG";3;-42,8326;-21,6353;440,31;0,39;12313,72;0,74;2117;NA;NA;2901;NA;937;745;0,795090715
"1108";"4311718";"4311718";"431171";"431171";4311718;431171;"MAAMBAR";"Maambar";"RS";4;-55,775;-29,0662;487,77;0,51;146903,04;0,74;1473;54;504;4738;11,4;1489;886;0,595030222
"1051";"3203403";"3203403";"320340";"320340";3203403;320340;"MIMOSO DO SUL";"Mimoso do Sul";"ES";3;-41,3768;-21,0886;517,38;0,5;128672,98;0,74;16150;684;4316;25902;26,41;8325;5030;0,604204204
"1291";"3158003";"3158003";"315800";"315800";3158003;315800;"SANTA MARIA DE ITABIRA";"Santa Maria de Itabira";"MG";3;-43,0783;-19,5534;376,44;0,46;49107,54;0,7;6336;264,26;1889;10552;25,04;2868;1723;0,600767085
"1895";"3515103";"3515103";"351510";"351510";3515103;351510;"EMBU-GUAU";"Embu-Guau";"SP";3;-46,8306;-23,8543;661,04;0,52;356897,57;0,81;41211;1662,5;12853;62769;26,49;18117;14008;0,773196445
"664";"3104502";"3104502";"310450";"310450";3104502;310450;"ARINOS";"Arinos";"MG";3;-45,9886;-15,7507;346,46;0,55;69592,1;0,71;10854;412,46;3620;17674;23,34;5221;3283;0,628806742
"270";"5104559";"5104559";"510455";"510455";5104559;510455;"ITABA";"Itaba";"";5;-55,5906;-11,1108;636,63;0,56;NA;NA;NA;NA;NA;NA;NA;1389;1126;0,810655148
"2316";"3552908";"3552908";"355290";"355290";3552908;355290;"TACIBA";"Taciba";"SP";3;-51,3422;-22,5049;555,23;0,39;286379,48;0,77;4852;229,1;1575;5714;40,09;1800;1495;0,830555556
"104";"1718204";"1718204";"171820";"171820";1718204;171820;"PORTO NACIONAL";"Porto Nacional";"TO";1;-48,4967;-10,5444;608,92;0,55;160185,7;0,75;39263;1791,34;12245;49146;36,45;13748;11336;0,824556299
"935";"4303509";"4303509";"430350";"430350";4303509;430350;"CAMAQU";"Camaqu";"RS";4;-51,7886;-30,9226;656,08;0,5;861893,87;0,77;45930;1856;15060;62764;29,57;20758;16326;0,786491955
"4";"1700400";"1700400";"170040";"170040";1700400;170040;"ALMAS";"Almas";"TO";1;-47,2104;-11,4301;353,21;0,57;17480,54;0,64;6002;192,95;1733;7586;25,44;2079;1479;0,711399711
"911";"3126703";"3126703";"312670";"312670";3126703;312670;"FRANCISCO S";"Francisco S";"MG";3;-43,479;-16,3937;340,55;0,54;79639,69;0,66;14897;NA;3987;24912;NA;6814;4396;0,645142354
"615";"3100104";"3100104";"310010";"310010";3100104;310010;"ABADIA DOS DOURADOS";"Abadia dos Dourados";"MG";3;-47,459;-18,3532;592,68;0,47;34831,58;0,76;4189;192,95;1668;6704;28,78;2314;1496;0,646499568
"15";"1702307";"1702307";"170230";"170230";1702307;170230;"ARAPOEMA";"Arapoema";"TO";1;-48,9998;-7,7233;431,95;0,52;21820,86;0,65;5272;196,1;1588;6742;29,09;1957;1545;0,789473684
"595";"5221577";"5221577";"522157";"522157";5221577;522157;"UIRAPURU";"Uirapuru";"GO";5;-49,9661;-14,1496;406,14;0,45;18332,18;0,66;1464;52,48;674;2933;17,89;994;588;0,591549296
"1255";"3155009";"3155009";"315500";"315500";3155009;315500;"RIO DOCE";"Rio Doce";"MG";3;-42,9065;-20,2156;432,38;0,45;8917,16;0,7;2465;NA;NA;2465;NA;775;612;0,789677419
"634";"4203709";"4203709";"420370";"420370";4203709;420370;"CANELINHA";"Canelinha";"SC";4;-48,8026;-27,2346;626,11;0,48;62029,05;0,8;8180;168;2396;10603;15,84;3211;2622;0,816568047
"288";"1508100";"1508100";"150810";"150810";1508100;150810;"TUCURU";"Tucuru";"PA";1;-49,821;-3,856;526,45;0,58;1866337,14;0,76;92442;NA;NA;97128;NA;23548;19461;0,826439613
"1008";"4306734";"4306734";"430673";"430673";4306734;430673;"DOUTOR MAURCIO CARDOSO";"Doutor Maurcio Cardoso";"RS";4;-54,3664;-27,4863;634,86;0,49;65781,82;0,77;1918;80;809;5313;15,06;1888;1530;0,810381356
"1303";"3159100";"3159100";"315910";"315910";3159100;315910;"SANTANA DOS MONTES";"Santana dos Montes";"";3;-43,6698;-20,7969;347,4;0,41;NA;NA;NA;NA;NA;NA;NA;1145;722;0,630567686
"224";"5100508";"5100508";"510050";"510050";5100508;510050;"ALTO PARAGUAI";"Alto Paraguai";"";5;-56,6603;-14,759;350,02;0,48;NA;NA;NA;NA;NA;NA;NA;3090;1936;0,626537217
"513";"4124301";"4124301";"412430";"412430";4124301;412430;"SANTO ANTNIO DO PARASO";"Santo Antnio do Paraso";"PR";4;-50,6302;-23,5805;558,05;0,49;32977,46;0,72;1971;78,86;685;2408;32,75;792;657;0,829545455
"1532";"3304409";"3304409";"330440";"330440";3304409;330440;"RIO CLARO";"Rio Claro";"RJ";3;-44,0791;-22,7821;596,28;0,52;101886,12;0,74;10694;594;3054;17425;34,09;5498;3577;0,650600218
"1118";"3143609";"3143609";"314360";"314360";3143609;314360;"MORRO DA GARA";"Morro da Gara";"MG";3;-44,6331;-18,63;370,88;0,47;17739,46;0,68;1522;60,87;576;2660;22,88;808;490;0,606435644
"485";"4122172";"4122172";"412217";"412217";4122172;412217;"RIO BRANCO DO IVA";"Rio Branco do Iva";"PR";4;-51,3337;-24,3466;379,12;0,5;22320,8;0,67;2030;71,14;668;3898;18,25;1201;723;0,601998335
"264";"2403608";"2403608";"240360";"240360";2403608;240360;"EXTREMOZ";"Extremoz";"RN";2;-35,2691;-5,681;413,22;0,56;129607,04;0,69;21066;2010;3863;24569;81,81;6499;5039;0,775350054
"707";"3108602";"3108602";"310860";"310860";3108602;310860;"BRASLIA DE MINAS";"Braslia de Minas";"MG";3;-44,4391;-16,2427;357,94;0,54;78319,65;0,69;20675;576,23;5554;31213;18,46;8518;6103;0,716482742
"1013";"3135209";"3135209";"313520";"313520";3135209;313520;"JANURIA";"Januria";"MG";3;-44,7386;-15,7279;354,94;0,57;168648,58;0,7;41114;1442,6;11678;65463;22,04;17405;12379;0,711232404
"1119";"3143708";"3143708";"314370";"314370";3143708;314370;"MORRO DO PILAR";"Morro do Pilar";"";3;-43,4025;-19,2351;377,53;0,49;NA;NA;NA;NA;NA;NA;NA;1069;794;0,742750234
"576";"4128807";"4128807";"412880";"412880";4128807;412880;"XAMBR";"Xambr";"PR";4;-53,592;-23,7357;629,15;0,49;33427,03;0,75;4380;177,48;1485;6012;29,52;2009;1374;0,683922349
"2052";"3528908";"3528908";"352890";"352890";3528908;352890;"MARIPOLIS";"Maripolis";"SP";3;-51,1716;-21,7794;555,01;0,38;20339,09;0,74;3300;174,5;1136;3916;44,56;1297;1075;0,828835775
"1066";"3139201";"3139201";"313920";"313920";3139201;313920;"MALACACHETA";"Malacacheta";"MG";3;-42,1102;-17,8434;342,49;0,54;51856,22;0,65;11818;288,27;3410;18776;15,35;5409;3502;0,647439453
"1222";"4316402";"4316402";"431640";"431640";4316402;431640;"ROSRIO DO SUL";"Rosrio do Sul";"RS";4;-55,1103;-30,3256;636,68;0,52;346440,17;0,77;31963;1130;10366;39707;28,46;13158;10622;0,807265542
"310";"4109203";"4109203";"410920";"410920";4109203;410920;"GUARACI";"Guaraci";"PR";4;-51,6789;-22,9567;589,84;0,38;41330,42;0,74;4380;198,06;1475;5227;37,89;1711;1415;0,827001753
"83";"1714880";"1714880";"171488";"171488";1714880;171488;"NOVA OLINDA";"Nova Olinda";"TO";1;-48,3602;-7,6379;348,35;0,53;29010,02;0,64;7360;290,17;2191;10686;27,15;2992;2081;0,69552139
"402";"5204201";"5204201";"520420";"520420";5204201;520420;"CACHOEIRA DE GOIS";"Cachoeira de Gois";"GO";5;-50,6994;-16,7206;548,08;0,47;8646,66;0,7;1125;NA;NA;1417;NA;494;409;0,827935223
"1005";"3134608";"3134608";"313460";"313460";3134608;313460;"JABOTICATUBAS";"Jaboticatubas";"MG";3;-43,7182;-19,4408;568,36;0,56;59156,68;0,73;8427;288,91;2477;17134;16,86;5396;3409;0,63176427
"883";"3124005";"3124005";"312400";"312400";3124005;312400;"ERVLIA";"Ervlia";"MG";3;-42,6006;-20,849;426,54;0,47;65604,64;0,7;9470;387,08;3424;17946;21,57;5690;3364;0,591212654
"557";"5218904";"5218904";"521890";"521890";5218904;521890;"RUBIATABA";"Rubiataba";"GO";5;-49,8768;-15,1811;557,51;0,45;77946,28;0,75;16184;535,07;5680;18915;28,29;6347;5258;0,828422877
"612";"2517100";"2517100";"251710";"251710";2517100;251710;"VRZEA";"Vrzea";"PB";2;-37,0303;-6,7888;375,21;0,41;6402,44;0,7;1962;52,86;511;2504;21,11;796;588;0,738693467
"1807";"3507159";"3507159";"350715";"350715";3507159;350715;"BOM SUCESSO DE ITARAR";"Bom Sucesso de Itarar";"SP";3;-49,1646;-24,3159;342,68;0,45;17757,87;0,69;2255;69,2;659;3571;19,38;991;665;0,671039354
"234";"2401008";"2401008";"240100";"240100";2401008;240100;"APODI";"Apodi";"RN";2;-37,8357;-5,6283;356,88;0,55;146825,55;0,65;17531;538,96;4186;34763;15,5;9999;6211;0,621162116
"167";"2806602";"2806602";"280660";"280660";2806602;280660;"SANTO AMARO DAS BROTAS";"Santo Amaro das Brotas";"SE";2;-36,9828;-10,7738;349,94;0,58;67550,16;0,66;8286;229,81;2161;11410;20,14;3166;2208;0,697409981
"1903";"3515400";"3515400";"351540";"351540";3515400;351540;"FARTURA";"Fartura";"SP";3;-49,5197;-23,3902;615,28;0,44;96506,52;0,77;12685;606;4224;15320;39,56;4902;4012;0,818441452
"1908";"3515806";"3515806";"351580";"351580";3515806;351580;"FLORA RICA";"Flora Rica";"SP";3;-51,3742;-21,6989;496,64;0,42;20244,59;0,75;1418;73,6;539;1752;42,01;622;508;0,816720257
"67";"2706307";"2706307";"270630";"270630";2706307;270630;"PALMEIRA DOS NDIOS";"Palmeira dos ndios";"AL";2;-36,6058;-9,4185;385,01;0,57;171275,47;0,67;51408;1278,32;15112;70368;18,17;20429;15297;0,748788487
"2024";"3526308";"3526308";"352630";"352630";3526308;352630;"LAGOINHA";"Lagoinha";"SP";3;-45,2068;-23,0858;565,29;0,49;22508,97;0,75;3106;134;1239;4841;27,68;1695;1069;0,630678466
"1007";"3134806";"3134806";"313480";"313480";3134806;313480;"JACU";"Jacu";"MG";3;-46,7356;-21,0244;550,96;0,41;34728,38;0,75;4570;189,59;1776;7502;25,27;2501;1557;0,62255098
"315";"2307254";"2307254";"230725";"230725";2307254;230725;"JIJOCA DE JERICOACOARA";"Jijoca de Jericoacoara";"CE";2;-40,4946;-2,8787;363,51;0,59;31091,91;0,62;5556;268;2139;17002;15,76;4732;2911;0,615173288
"1442";"3170479";"3170479";"317047";"317047";3170479;317047;"URUANA DE MINAS";"Uruana de Minas";"MG";3;-46,3193;-16,0937;343,53;0,54;26545,37;0,7;1818;123;846;3235;38,02;1032;694;0,67248062
